Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,0.9949080944061279,8,10,2784,1405,1514.0,54.0,348.0,477.3680445945246,449.0,54.0,140.5,128.39022548465283,4210.439158704868,18.092123384265363,0.058524005553301645,0.0989613885374973,0.24019908905029297,0.0,0.7594900131225586,0.10849857330322266,0.12561270062763158,0.2843940258026123,0.0,0.7629899978637695,0.08477666642930773,0.10947834940786903,0.24071907997131348,0.0,3,4,0,0,332.0,424.0,8.040943726340162,10.051179657925202,54.0,1514.0,232.72222222222223,347.94983762918014,121069.08950617287,2,2,2,7,15,0,0,0,1.25,232.72222222222223,306.5,98.1,332.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2784,10,1405,0,0,7,14,0.9949080944061279,0.0,0.9949080944061279,0.9949080944061279,0.0,0.0,0.0,0.0,BENIGN
443,1.0060398578643799,8,9,2810,1337,1514.0,54.0,351.25,477.7517006772451,453.0,54.0,148.55555555555554,134.2436517109519,4122.103083274699,16.897938851138143,0.06287749111652374,0.10598145337418828,0.24700284004211426,0.0,0.7600359916687012,0.10857657023838588,0.12508138047809614,0.2646491527557373,0.0,0.7590370178222656,0.0948796272277832,0.11780886045284407,0.24733996391296387,0.0,3,4,0,0,332.0,372.0,7.951971224065009,8.945967627073134,54.0,1514.0,243.94117647058823,356.63236476603737,127186.64359861588,2,2,1,7,15,0,0,0,1.125,243.94117647058823,309.75,107.22222222222223,332.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2810,9,1337,0,0,7,14,1.0060398578643799,0.0,1.0060398578643799,1.0060398578643799,0.0,0.0,0.0,0.0,BENIGN
443,1.0185630321502686,8,10,2787,1482,1514.0,54.0,348.375,477.40442433538465,538.0,54.0,148.2,151.33195300398393,4191.1986448082625,17.671954932431184,0.059915472479427564,0.10508726206351428,0.25006699562072754,0.0,0.7689650058746338,0.10985214369637626,0.12627627475859973,0.26565003395080566,0.0,0.768496036529541,0.08538844850328234,0.11650466589599794,0.25078701972961426,0.0,3,4,0,0,332.0,412.0,7.854202192191637,9.817752740239547,54.0,1514.0,237.16666666666666,352.01187637793004,123912.36111111111,2,2,2,7,15,0,0,0,1.25,237.16666666666666,306.875,107.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2787,10,1482,0,0,7,14,1.0185630321502686,0.0,1.0185630321502686,1.0185630321502686,0.0,0.0,0.0,0.0,BENIGN
443,1.0216209888458252,8,9,1236,5146,571.0,54.0,154.5,181.05800175634326,1494.0,54.0,571.7777777777778,647.9078771584357,6246.935086181084,16.640221946894147,0.06385131180286407,0.09529173923497121,0.2486889362335205,0.0,1.0216209888458252,0.1459458555494036,0.13762060849942093,0.3875880241394043,0.0004432201385498047,0.8150451183319092,0.10188063979148865,0.10495513463704614,0.25258302688598633,0.0,2,3,0,0,332.0,372.0,7.830692680891363,8.809529266002784,54.0,1494.0,375.4117647058824,530.1370587292141,281045.30103806226,2,2,0,5,16,0,0,0,1.125,375.4117647058824,113.0,530.4444444444445,332.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1236,9,5146,0,0,7,14,1.0216209888458252,0.0,1.0216209888458252,1.0216209888458252,0.0,0.0,0.0,0.0,BENIGN
443,1.0366549491882324,8,9,1236,5154,571.0,54.0,154.5,181.05800175634326,1494.0,54.0,572.6666666666666,647.6811629875373,6164.056810806509,16.39889918367929,0.06479093432426453,0.09685668649715569,0.23351287841796875,0.0,1.0366549491882324,0.14809356416974748,0.13679261421412153,0.3737499713897705,0.0004189014434814453,0.803056001663208,0.100382000207901,0.10286710434421632,0.23558497428894043,0.0,2,3,0,0,332.0,372.0,7.717129027613783,8.681770156065506,54.0,1494.0,375.88235294117646,530.1648891510841,281074.80968858127,2,2,0,5,16,0,0,0,1.125,375.88235294117646,113.0,531.3333333333334,332.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1236,9,5154,0,0,7,14,1.0366549491882324,0.0,1.0366549491882324,1.0366549491882324,0.0,0.0,0.0,0.0,BENIGN
443,1.1233811378479004,8,9,1236,5145,571.0,54.0,154.5,181.05800175634326,1494.0,54.0,571.6666666666666,648.1150446572824,5680.173705092022,15.132887162915589,0.07021132111549377,0.1074664733246465,0.27689504623413086,0.0,1.1233811378479004,0.1604830196925572,0.14747857865685848,0.3998990058898926,0.00030612945556640625,0.8812291622161865,0.11015364527702332,0.11739313273075576,0.278980016708374,0.0,2,3,0,0,332.0,372.0,7.121358664901454,8.011528498014135,54.0,1494.0,375.3529411764706,530.2493243944411,281164.3460207612,2,2,0,5,16,0,0,0,1.125,375.3529411764706,113.0,530.3333333333334,332.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1236,9,5145,0,0,7,14,1.1233811378479004,0.0,1.1233811378479004,1.1233811378479004,0.0,0.0,0.0,0.0,BENIGN
443,1.1386499404907227,9,7,2700,1195,1514.0,54.0,300.0,457.95317567532067,449.0,54.0,170.71428571428572,143.18590741281997,3420.7176951340957,14.05172865780373,0.07590999603271484,0.10740145076703154,0.25634098052978516,0.0,0.9189138412475586,0.11486423015594482,0.11520331605383055,0.2567269802093506,0.0,0.9173369407653809,0.15288949012756348,0.10875165314313416,0.256483793258667,0.0,4,3,0,0,372.0,292.0,7.904097370014599,6.147631287789132,54.0,1514.0,243.4375,362.0100082784314,131051.24609375,2,2,0,7,15,0,0,0,0.7777777777777778,243.4375,258.6666666666667,129.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2700,7,1195,0,0,8,14,1.1386499404907227,0.0,1.1386499404907227,1.1386499404907227,0.0,0.0,0.0,0.0,BENIGN
443,1.2385129928588867,10,12,2778,5662,1514.0,54.0,277.8,440.67194147120375,1494.0,54.0,471.8333333333333,602.6838354855352,6814.623704930025,17.763237145552196,0.05897680918375651,0.10421700075243112,0.2869441509246826,0.0,0.990307092666626,0.11003412140740289,0.12427847217139258,0.30116701126098633,0.0,1.0163640975952148,0.09239673614501953,0.12038707859400238,0.2871701717376709,0.0,4,3,0,0,412.0,492.0,8.074198702523725,9.68903844302847,54.0,1514.0,383.6363636363636,543.808501175196,295727.6859504133,2,2,0,7,21,0,0,0,1.2,383.6363636363636,236.6,430.8333333333333,412.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2778,12,5662,0,0,9,14,1.2385129928588867,0.0,1.2385129928588867,1.2385129928588867,0.0,0.0,0.0,0.0,BENIGN
443,1.2416749000549316,10,14,2904,5750,1514.0,54.0,290.4,442.2470350381108,1494.0,54.0,410.7142857142857,575.1130855966414,6969.618214572226,19.32873089319776,0.05398586521977964,0.1003529838121042,0.2939448356628418,0.0,1.011415958404541,0.11237955093383789,0.12636423460251034,0.29407787322998047,0.0,1.011056900024414,0.0777736076941857,0.11371514673493736,0.29412102699279785,0.0,3,3,0,0,424.0,584.0,8.053637872165734,11.275093021032028,54.0,1514.0,360.5833333333333,527.2110517198549,277951.49305555556,2,2,3,6,20,0,0,0,1.4,360.5833333333333,248.0,369.0,424.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2904,14,5750,0,0,9,14,1.2416749000549316,0.0,1.2416749000549316,1.2416749000549316,0.0,0.0,0.0,0.0,BENIGN
443,1.2840118408203125,10,12,3096,5624,1514.0,54.0,309.6,436.4085700350075,1494.0,54.0,468.6666666666667,601.9767898811012,6791.214631189913,17.133798381442443,0.06114342099144345,0.10932272568114046,0.2892189025878906,0.0,1.0362608432769775,0.11514009369744195,0.12872521578767504,0.28936004638671875,0.0,1.0360908508300781,0.09419007734818892,0.12505070255671988,0.2894308567047119,0.0,4,3,0,0,412.0,504.0,7.788090173382928,9.345708208059513,54.0,1514.0,396.3636363636364,538.9825891482569,290502.23140495864,2,2,0,7,21,0,0,0,1.2,396.3636363636364,268.4,426.6666666666667,412.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3096,12,5624,0,0,9,14,1.2840118408203125,0.0,1.2840118408203125,1.2840118408203125,0.0,0.0,0.0,0.0,BENIGN
443,1.305069923400879,34,22,39753,6176,1514.0,54.0,1169.2058823529412,592.8931447924394,1494.0,54.0,280.72727272727275,489.9500143166909,35192.75034728692,42.90957825008312,0.023728544061834164,0.07110158106772804,0.2514669895172119,0.0,1.063525915145874,0.03222805803472346,0.08678049993143722,0.3143930435180664,0.0,1.0577600002288818,0.050369523820422944,0.09666426261588125,0.25191402435302734,0.0,4,3,0,0,1372.0,916.0,26.052243937550468,16.857334312532654,54.0,1514.0,820.1607142857143,704.2844843422323,496016.634885204,2,2,0,7,55,0,0,0,0.6470588235294118,820.1607142857143,1128.8529411764705,239.0909090909091,1372.0,0.0,0.0,0.0,0.0,0.0,0.0,34,39753,22,6176,0,0,33,14,1.305069923400879,0.0,1.305069923400879,1.305069923400879,0.0,0.0,0.0,0.0,BENIGN
443,1.3253569602966309,9,7,2700,1207,1514.0,54.0,300.0,457.95317567532067,449.0,54.0,172.42857142857142,141.84383479512866,2947.885073260238,12.072219393950297,0.08835713068644206,0.12409136834636014,0.2997310161590576,0.0,1.074174165725708,0.1342717707157135,0.1328625928055242,0.2998800277709961,0.0,1.0748260021209717,0.17913766702016196,0.12752178212558493,0.2998809814453125,0.0,4,3,0,0,372.0,304.0,6.790623409097042,5.281595984853254,54.0,1514.0,244.1875,361.62899129321755,130775.52734375,2,2,0,7,15,0,0,0,0.7777777777777778,244.1875,258.6666666666667,129.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2700,7,1207,0,0,8,14,1.3253569602966309,0.0,1.3253569602966309,1.3253569602966309,0.0,0.0,0.0,0.0,BENIGN
443,1.4497008323669434,8,9,1236,5154,571.0,54.0,154.5,181.05800175634326,1494.0,54.0,572.6666666666666,648.0348070212827,4407.805981298206,11.726557383735445,0.09060630202293396,0.14911928926368342,0.5295360088348389,0.0,1.4497008323669434,0.20710011890956334,0.2544408888056115,0.778479814529419,0.0003991127014160156,1.2254619598388672,0.1531827449798584,0.1777149247582168,0.5295360088348389,0.0,2,3,0,0,332.0,372.0,5.518379945287268,6.2081774384481765,54.0,1494.0,375.88235294117646,530.3936254555435,281317.39792387537,2,2,0,5,16,0,0,0,1.125,375.88235294117646,113.0,531.3333333333334,332.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1236,9,5154,0,0,7,14,1.4497008323669434,0.0,1.4497008323669434,1.4497008323669434,0.0,0.0,0.0,0.0,BENIGN
443,1.6794219017028809,10,9,3420,1315,1514.0,54.0,342.0,439.2076957431415,449.0,54.0,146.11111111111111,134.43498589317724,2819.4225615367163,11.313416825596116,0.09330121676127116,0.14290921059910594,0.49152708053588867,0.0,1.4521169662475586,0.16134632958306205,0.16287806380045855,0.49152708053588867,0.0,1.4503610134124756,0.18129512667655945,0.2330320590158632,0.719959020614624,0.0,5,3,0,0,412.0,384.0,5.954429908208483,5.358986917387634,54.0,1514.0,249.21052631578948,345.91245910328365,119655.42936288088,3,2,0,8,18,0,0,0,0.9,249.21052631578948,300.8,103.44444444444444,412.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3420,9,1315,0,0,9,14,1.6794219017028809,0.0,1.6794219017028809,1.6794219017028809,0.0,0.0,0.0,0.0,BENIGN
443,1.8026940822601318,32,38,3182,45614,643.0,54.0,99.4375,131.8483829773805,1490.0,54.0,1200.3684210526317,542.2130296563205,27068.37531680467,38.83077039462921,0.026126001192175823,0.12385316028068176,1.008742094039917,0.0,1.8014321327209473,0.058110713958740234,0.1797896400728947,1.008742094039917,4.482269287109375e-05,0.6638190746307373,0.017941056071101007,0.04548786406616896,0.1870708465576172,0.0,3,16,0,0,1564.0,1532.0,17.75120932325907,21.079561071370144,54.0,1490.0,697.0857142857143,684.3465860190422,468330.24979591847,2,3,1,19,68,0,0,0,1.1875,697.0857142857143,50.5625,1160.0526315789473,1564.0,0.0,0.0,0.0,0.0,0.0,0.0,32,3182,38,45614,0,0,31,14,1.8026940822601318,0.0,1.8026940822601318,1.8026940822601318,0.0,0.0,0.0,0.0,BENIGN
443,1.8441550731658936,8,10,1236,5201,571.0,54.0,154.5,181.05800175634326,1462.0,54.0,520.1,626.1861464452883,3490.4873747680494,9.7605674609018,0.10847971018622904,0.21417477397261417,0.8919379711151123,0.0,1.8441550731658936,0.2634507247379848,0.28188709788065525,0.8919379711151123,0.0008649826049804688,1.6498630046844482,0.18331811163160536,0.331347504101124,1.0864508152008057,0.0,2,3,0,0,332.0,412.0,4.338029982623023,5.4225374782787785,54.0,1462.0,357.6111111111111,515.1809972005403,265411.45987654314,2,2,0,5,17,0,0,0,1.25,357.6111111111111,113.0,478.9,332.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1236,10,5201,0,0,7,14,1.8441550731658936,0.0,1.8441550731658936,1.8441550731658936,0.0,0.0,0.0,0.0,BENIGN
443,1.9204330444335938,8,9,1236,5152,571.0,54.0,154.5,181.05800175634326,1494.0,54.0,572.4444444444445,647.7369341040151,3326.333098941263,8.85217011302465,0.12002706527709961,0.20637423182111989,0.81787109375,0.0,1.9204330444335938,0.2743475777762277,0.2610988387185842,0.81787109375,0.00074005126953125,1.6964290142059326,0.21205362677574158,0.32653826443064365,1.031008005142212,0.0,2,3,0,0,332.0,372.0,4.1657271120116,4.686443001013051,54.0,1494.0,375.7647058823529,530.157305114331,281066.76816608995,2,2,0,5,16,0,0,0,1.125,375.7647058823529,113.0,531.1111111111111,332.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1236,9,5152,0,0,7,14,1.9204330444335938,0.0,1.9204330444335938,1.9204330444335938,0.0,0.0,0.0,0.0,BENIGN
443,10.553258180618286,119,271,6426,43834,54.0,54.0,54.0,0.0,1494.0,60.0,161.7490774907749,118.79926536464144,4762.510225733472,36.95541162029554,0.02712919840775909,0.21306338925497578,4.015956163406372,0.0,10.553132057189941,0.08943332251855883,0.3800318249057094,4.015956163406372,0.00017189979553222656,10.553175210952759,0.039085834114639846,0.2680262545680535,4.23906397819519,0.0,0,269,0,0,4760.0,10840.0,11.276138417474794,25.67927320282075,54.0,1494.0,128.87179487179486,110.76322158439052,12268.491255752795,2,0,0,269,390,0,0,0,2.277310924369748,128.87179487179486,14.0,121.74907749077491,4760.0,0.0,0.0,0.0,0.0,0.0,0.0,119,6426,271,43834,0,0,118,14,3.268651008605957,3.045551061630249,6.314202070236206,0.223099946975708,4.015956163406372,0.0,4.015956163406372,4.015956163406372,BENIGN
443,2.038843870162964,8,9,1236,5158,571.0,54.0,154.5,181.05800175634326,1494.0,54.0,573.1111111111111,647.9237685689137,3136.0910433465074,8.338058763980392,0.12742774188518524,0.21481509624476922,0.8399639129638672,0.0,2.038843870162964,0.29126341002328054,0.2660122902331476,0.8399639129638672,0.0005910396575927734,1.794011116027832,0.224251389503479,0.3506254312688232,1.1053121089935303,0.0,2,3,0,0,332.0,372.0,3.923792359520184,4.414266404460207,54.0,1494.0,376.11764705882354,530.4091519875112,281333.8685121107,2,2,0,5,16,0,0,0,1.125,376.11764705882354,113.0,531.7777777777778,332.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1236,9,5158,0,0,7,14,2.038843870162964,0.0,2.038843870162964,2.038843870162964,0.0,0.0,0.0,0.0,BENIGN
443,2.0510590076446533,9,9,2850,1333,1514.0,54.0,316.6666666666667,458.7095425696357,449.0,54.0,148.11111111111111,133.23783617146566,2039.4342553818453,8.775954242618507,0.1206505298614502,0.19164931618177547,0.7239189147949219,0.0,1.8026490211486816,0.2253311276435852,0.31053912652092036,0.9726591110229492,0.0,1.802886962890625,0.22536087036132812,0.2250093275064713,0.7239189147949219,0.0,3,4,0,0,384.0,372.0,4.3879771213092535,4.3879771213092535,54.0,1514.0,232.38888888888889,348.11797790865364,121186.12654320986,1,2,2,7,15,0,0,0,1.0,232.38888888888889,274.0,106.77777777777777,384.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2850,9,1333,0,0,8,14,2.0510590076446533,0.0,2.0510590076446533,2.0510590076446533,0.0,0.0,0.0,0.0,BENIGN
443,2.089693069458008,10,14,2892,5762,1514.0,54.0,289.2,442.87013897981427,1494.0,54.0,411.57142857142856,574.6074081226135,4141.278030962002,11.484940229152766,0.09085622041121773,0.2190944620790871,1.0089480876922607,0.0,1.8266348838806152,0.20295943154229057,0.3110412658581223,1.009702205657959,0.0,1.8283660411834717,0.14064354162949783,0.27322698988959365,1.00956392288208,0.0,3,4,0,0,412.0,572.0,4.785391762146986,6.699548467005781,54.0,1514.0,360.5833333333333,527.222432238572,277963.4930555556,2,2,3,7,20,0,0,0,1.4,360.5833333333333,248.0,370.7142857142857,412.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2892,14,5762,0,0,9,14,2.089693069458008,0.0,2.089693069458008,2.089693069458008,0.0,0.0,0.0,0.0,BENIGN
443,2.333189010620117,8,9,1236,5161,571.0,54.0,154.5,181.05800175634326,1494.0,54.0,573.4444444444445,647.6662568382836,2741.741012357931,7.286164953897894,0.14582431316375732,0.29929496238404435,1.230621099472046,0.0,2.333189010620117,0.33331271580287386,0.38774391444700473,1.230621099472046,0.0008370876312255859,2.0789310932159424,0.2598663866519928,0.4681323573038978,1.4670610427856445,0.0,2,3,0,0,332.0,372.0,3.4287835077166564,3.8573814461812383,54.0,1494.0,376.29411764705884,530.3082083541144,281226.79584775085,2,2,0,5,16,0,0,0,1.125,376.29411764705884,113.0,532.1111111111111,332.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1236,9,5161,0,0,7,14,2.333189010620117,0.0,2.333189010620117,2.333189010620117,0.0,0.0,0.0,0.0,BENIGN
443,2.3369030952453613,12,12,2886,5624,1514.0,54.0,240.5,409.77992060779815,1494.0,54.0,468.6666666666667,601.9767898811012,3641.5716241355312,10.270002230229466,0.10160448240197223,0.22496518298985643,1.033341884613037,0.0,2.0919981002807617,0.19018164548006924,0.29325220151929793,1.03348708152771,0.0,2.0844759941101074,0.1894978176463734,0.29355365343256373,1.0334270000457764,0.0,4,3,0,0,516.0,504.0,5.135001115114733,5.135001115114733,54.0,1514.0,354.5833333333333,527.4114393800052,278162.82638888893,2,2,0,7,23,0,0,0,1.0,354.5833333333333,197.5,426.6666666666667,516.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2886,12,5624,0,0,11,14,2.3369030952453613,0.0,2.3369030952453613,2.3369030952453613,0.0,0.0,0.0,0.0,BENIGN
443,2.46818208694458,13,13,3134,5769,1514.0,54.0,241.07692307692307,399.95604788112206,1494.0,54.0,443.7692307692308,589.8411981654507,3607.108262835353,10.534068834518608,0.0987272834777832,0.180148442638159,0.7031769752502441,0.0,2.224318027496338,0.18535983562469482,0.22415809470357262,0.7033300399780273,0.0,2.223175048828125,0.18526458740234375,0.2208130956072728,0.7033340930938721,0.0,4,3,0,0,532.0,532.0,5.267034417259304,5.267034417259304,54.0,1514.0,342.4230769230769,514.0134069694863,264209.7825443787,4,2,0,7,25,0,0,0,1.0,342.4230769230769,200.15384615384616,402.84615384615387,532.0,0.0,0.0,0.0,0.0,0.0,0.0,13,3134,13,5769,0,0,12,14,2.46818208694458,0.0,2.46818208694458,2.46818208694458,0.0,0.0,0.0,0.0,BENIGN
443,2.641268014907837,12,12,3012,5642,1514.0,54.0,251.0,413.21564184656256,1494.0,54.0,470.1666666666667,600.9732153395487,3276.456592498421,9.086544744622383,0.11483773977860161,0.2022071810951067,0.9273519515991211,0.0,2.413262128829956,0.21938746625726874,0.26619402195870423,0.9795918464660645,0.0,2.4128780364990234,0.2193525487726385,0.25290764477948646,0.9276649951934814,0.0,3,4,0,0,504.0,492.0,4.543272372311192,4.543272372311192,54.0,1514.0,360.5833333333333,527.2252773298674,277966.4930555556,1,2,2,7,21,0,0,0,1.0,360.5833333333333,209.0,429.1666666666667,504.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3012,12,5642,0,0,11,14,2.641268014907837,0.0,2.641268014907837,2.641268014907837,0.0,0.0,0.0,0.0,BENIGN
443,2.808367967605591,12,12,3013,6073,1514.0,54.0,251.08333333333334,414.06631077910964,1494.0,54.0,506.0833333333333,611.4232656042966,3235.3310195838426,8.545888671584,0.12210295511328656,0.3550941400996698,1.7304048538208008,0.0,2.557753086090088,0.2325230078263716,0.4870683766874124,1.731238842010498,0.0,2.56243896484375,0.23294899680397727,0.4983600049691628,1.7723338603973389,0.0,3,4,0,0,492.0,492.0,4.272944335792,4.272944335792,54.0,1514.0,378.5833333333333,537.4950322767851,288900.90972222225,2,2,3,7,21,0,0,0,1.0,378.5833333333333,210.08333333333334,465.0833333333333,492.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3013,12,6073,0,0,11,14,2.808367967605591,0.0,2.808367967605591,2.808367967605591,0.0,0.0,0.0,0.0,BENIGN
443,3.0085201263427734,3,0,198,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,65.81308805824523,0.9971680008825035,1.5042600631713867,0.5047171115875244,2.008977174758911,0.9995429515838623,3.0085201263427734,1.5042600631713867,0.5047171115875244,2.008977174758911,0.9995429515838623,0.0,0.0,0.0,0.0,0.0,0,0,0,0,156.0,0.0,0.9971680008825035,0.0,66.0,66.0,66.0,0.0,0.0,0,3,0,0,0,0,0,0,0.0,66.0,14.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,3,198,0,0,0,0,2,14,0.9995429515838623,0.0,0.9995429515838623,0.9995429515838623,2.008977174758911,0.0,2.008977174758911,2.008977174758911,BENIGN
443,3.2705509662628174,1,2,66,132,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,60.540258214122865,0.9172766396079222,1.6352754831314087,0.3803814649581909,2.0156569480895996,1.2548940181732178,0.0,0.0,0.0,0.0,0.0,2.0156569480895996,2.0156569480895996,0.0,2.0156569480895996,2.0156569480895996,0,0,0,0,52.0,104.0,0.3057588798693074,0.6115177597386148,66.0,66.0,66.0,0.0,0.0,0,3,0,0,2,0,0,0,2.0,66.0,14.0,14.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1,66,2,132,0,0,0,14,1.2548940181732178,0.0,1.2548940181732178,1.2548940181732178,2.0156569480895996,0.0,2.0156569480895996,2.0156569480895996,BENIGN
443,3.2758359909057617,1,2,66,132,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,60.44258642669514,0.9157967640408353,1.6379179954528809,1.381770133972168,3.019688129425049,0.2561478614807129,0.0,0.0,0.0,0.0,0.0,3.019688129425049,3.019688129425049,0.0,3.019688129425049,3.019688129425049,0,0,0,0,52.0,104.0,0.3052655880136118,0.6105311760272236,66.0,66.0,66.0,0.0,0.0,0,3,0,0,2,0,0,0,2.0,66.0,14.0,14.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1,66,2,132,0,0,0,14,0.2561478614807129,0.0,0.2561478614807129,0.2561478614807129,3.019688129425049,0.0,3.019688129425049,3.019688129425049,BENIGN
443,3.292523145675659,1,3,66,198,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,80.18166868370625,1.2148737679349433,1.0975077152252197,0.7194327791782592,2.0154621601104736,0.25853705406188965,0.0,0.0,0.0,0.0,0.0,3.0339860916137695,1.5169930458068848,0.49846911430358887,2.0154621601104736,1.018523931503296,0,0,0,0,52.0,156.0,0.3037184419837358,0.9111553259512074,66.0,66.0,66.0,0.0,0.0,0,4,0,0,3,0,0,0,3.0,66.0,14.0,14.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1,66,3,198,0,0,0,14,1.2770609855651855,0.0,1.2770609855651855,1.2770609855651855,2.0154621601104736,0.0,2.0154621601104736,2.0154621601104736,BENIGN
443,3.297055959701538,1,3,66,198,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,80.07143440292056,1.2132035515594024,1.099018653233846,0.7159497427133203,2.0183358192443848,0.2719120979309082,0.0,0.0,0.0,0.0,0.0,3.02514386177063,1.512571930885315,0.5057638883590698,2.0183358192443848,1.0068080425262451,0,0,0,0,52.0,156.0,0.3033008878898506,0.9099026636695519,66.0,66.0,66.0,0.0,0.0,0,4,0,0,3,0,0,0,3.0,66.0,14.0,14.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1,66,3,198,0,0,0,14,1.2787201404571533,0.0,1.2787201404571533,1.2787201404571533,2.0183358192443848,0.0,2.0183358192443848,2.0183358192443848,BENIGN
443,3.2993788719177246,1,2,66,132,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,60.011295363880066,0.9092620509678798,1.6496894359588623,0.35750746726989746,2.0071969032287598,1.2921819686889648,0.0,0.0,0.0,0.0,0.0,2.0071969032287598,2.0071969032287598,0.0,2.0071969032287598,2.0071969032287598,0,0,0,0,52.0,104.0,0.3030873503226266,0.6061747006452533,66.0,66.0,66.0,0.0,0.0,0,3,0,0,2,0,0,0,2.0,66.0,14.0,14.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1,66,2,132,0,0,0,14,1.2921819686889648,0.0,1.2921819686889648,1.2921819686889648,2.0071969032287598,0.0,2.0071969032287598,2.0071969032287598,BENIGN
443,3.380234956741333,10,8,3271,1261,1514.0,54.0,327.1,441.99399317185294,449.0,54.0,157.625,138.34281468511475,1340.7352027295196,5.325073620726247,0.198837350396549,0.33551362792472766,1.3832080364227295,0.0,3.380234956741333,0.37558166186014813,0.47841688321307213,1.6258659362792969,0.0,3.137930154800415,0.4482757364000593,0.44902745990067966,1.3832080364227295,0.0,5,3,0,0,412.0,344.0,2.958374233736804,2.3666993869894433,54.0,1514.0,251.77777777777777,352.32159481479346,124130.5061728395,2,2,0,8,17,0,0,0,0.8,251.77777777777777,285.9,114.625,412.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3271,8,1261,0,0,9,14,3.380234956741333,0.0,3.380234956741333,3.380234956741333,0.0,0.0,0.0,0.0,BENIGN
